Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"gmt does anyone out there know of the whereabouts of jane roscoe mcbrearty , a linguist who gave an interesting paper ( "" why child phonology can never be deviant "" ) at the child language seminar in york ( uk ) in 1987 ? i would like to contact her if poss . thank you ! clare . gallaway @ man . ac . uk centre for audiology , education of the deaf and speech pathology university of manchester",Safe Email,no,no,"Legitimate academic inquiry seeking contact info for a past conference presenter, with no requests for sensitive data, links, or attachments.",98
start date : 1 / 9 / 02 ; hourahead hour : 20 ; start date : 1 / 9 / 02 ; hourahead hour : 20 ; no ancillary schedules awarded . no variances detected . log messages : parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2002010920 . txt,Safe Email,no,no,"Content is raw system log data from scheduling software, with no links, requests for info, urgency, or impersonation typical of phishing.",98
"will people be all over this stock ? ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! stockbrokers news watch ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! issued for july 18 , 2005 ! ! ! ! ! watch watch watch we told two weeks ago that we had a special deal coming your way . at . 30 we think it goes to 1 . 25 on expected news this week mortgage xpress , inc . ( otc : mxpr current price : $ 0 . 30 shares outstanding : 20 million market capitalization : $ 6 million short term target : $ 1 . 25 12 month target : $ 4 . 00 correc",Phishing Email,no,yes,"Email promotes a low-cap stock with hype and unrealistic targets but lacks requests for personal info, credentials, or malicious links; it's investment spam/scam, not phishing.",95
"67% of women desire a ""bigger"" man...
>>From the Creator of Longitude comes SizeMAX-
The most powerful penis enlargement pill on the market!GO BIG... SATISFY HER BETTER THAN ANY MAN CAN!!!
OVER 120,000,000 CAPSULES SOLD!!!. Do you want a larger and firmer penis?
. Do you want to give your partner more pleasure?
. Do you want to stay ROCK HARD longer? Our Revolutionary Pill Can Enlarge Your Penis
Up to 3-FULL-INCHES. 100% GUARANTEED! Believe it or not, it is now possible.
Check out dramatic befor",Phishing Email,no,yes,"This is spam promoting a scam product with exaggerated claims, but lacks elements like impersonation of trusted entities or requests for sensitive information/credentials.",95
"URL: http://www.aaronsw.com/weblog/000644
Date: 2002-10-08T01:21:33-06:00DeCSS detractors have repeatedly claimed that DeCSS needs to be stopped because 
it makes perfect digital copies of DVDs possible. Recently, in private email, 
Ernest Miller claimed that doing so would be a violation of the DMCA. In this 
in-depth special report, I show that using perfectly legal, (I assume) 
licensed, off-the-shelf consumer software, copying DVDs is easy and in many 
ways encouraged. *Tools:*
1 PowerBook G",Safe Email,no,no,"Content is an old informational blog post about DeCSS and DVD copying legality, with no requests for sensitive data, urgency, or malicious links.",100
"Does Your Computer Need an Oil Change
Does Your Computer Need an Oil
      Change?
NortonSystemWorks
      2002 Professional
      Edition 
Made
      by the Creators of the #1 Anti-Virus Software on the Market!
This
      UNBEATABLE software suite comes with  EVERY
      program you'll  ever need to answer the problems or threats that your
      computer faces each day of it's Life! Included in this magnificent deal
      are the following programs:
Norton
      AntiVirusÃ¿FFFF99 2002 - THE #1
",Phishing Email,no,yes,"This is promotional spam advertising legitimate Norton software from 2002, without requests for personal data, links, or impersonation for fraud.",95
"URL: http://www.mozillazine.org/weblogs/hyatt/#85443744
Date: Not suppliedI just finished reading an article about Mozilla[1] for Salon.com[2]. This 
excerpt was rather amusing._It is a good question, because in almost every way, Mozilla is a better 
browser than Navigator. For example, Netscape's best new feature, tabbed 
browsing -- which lets you have several Web pages open in the same browser 
window, and allows you to bookmark all the pages under one name -- was in 
Mozilla many months ago,",Safe Email,no,no,"Content is an innocuous discussion of Mozilla browser features from a legitimate tech site, with no requests for info, malicious links, or impersonation.",98
"When a settler goes postal and kills some Palestinians they are treated
as a criminal, not celebrated in word and song.But you knew that.When a Palestinian sets out, to great rejoicing, to attempt to target
children with a homicide-bomb, they are careful to dip the shrapnel in
rat poison.  It helps prevent blood clotting in the victims, you see.I'm sure all those Jewish homicide-bombers do the same.  Oh wait, there
aren't any.If the Palestinians are driven completely out, either by expulsion or
",Safe Email,no,no,"Content is inflammatory political opinion on Israeli-Palestinian conflict, lacking any requests for personal data, links, or impersonation typical of phishing.",100
"constellation interest in enron book in speaking with constellation this morning ( trying to assign some of our new england deals to them ) , they said they had heard that enron was establishing a data room in houston for the purpose of selling off its book of business ( in fact they indicated they were sending a team down today ) . to that end , they are highly interested in speaking with someone about the book from a macro level . please let me know who i should have them call . otherwise , th",Safe Email,no,no,"Email appears to be internal business communication about Enron deals and contacts, with no requests for sensitive info, links, or urgency tactics typical of phishing.",98
"Vincent Cunniffe wrote:
> Does anyone have any practical experience with high-performance socket 
> code in C++ under Linux, and is there any speed difference between unix 
> domain sockets, loopback sockets, and a real ethernet interface if all 
> of the packets are going from one process on the machine to another 
> process on the same machine?In short yes. The more logic involved the longer
the CPU is executing it. I.E. there is more logic
executed (including NIC logic) when going down
to the",Safe Email,no,no,"Content is a legitimate technical discussion on C++ socket performance under Linux, lacking any deceptive elements, links, or requests for sensitive information.",100
"c . a . focus meeting 12 / 27 / 2000 . michelle , can you attend this please . thanks kh - - - - - - - - - - - - - - - - - - - - - - forwarded by kevin hyatt / et & s / enron on 12 / 21 / 2000 01 : 28 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - larry davis 12 / 21 / 2000 12 : 48 pm to : harry woodson / et & s / enron @ enron , tangie dykes / et & s / enron @ enron , hilda lindley / fgt / enron @ enron , kevin hyatt / et & s / enron @ enron , maria perales / et & s / enron @ enron , ",Safe Email,no,no,"This is a fragmented internal Enron corporate email from 2000 about scheduling a meeting, with no requests for sensitive information, links, or attachments typical of phishing.",98
"winning notification union lottery international , groenenborgerlaan 171 , b - 2020 antwerpen belgium . from : mr . mark dick the promotions manager , international promotions / payment departement . resource cerdit trust . re / award notification ; final notice we are pleased to inform you of the announcement today 20 th of octember 2004 of your selection as one of the five winners of the promotional union lottery international belgium held recently as part of our new year bonanza . you have th",Phishing Email,yes,yes,"Classic unsolicited lottery scam with promises of winnings, poor grammar/spelling (e.g., ""octember""), and fake sender details to lure victims into sharing info or money.",95
"update on rtos - - today ' s ferc meeting tj and claudette - - please forward to your groups : ferc held a discussion today on the status of ne , se , and midwest rto proposals . the ferc judges and staff gave the commission reports from the mediations and current miso , spp and alliance filings . while there was much discussion about the appropriate model ( non - profit iso , transco , itc ) , with questions on whether congestion management models were the same or simply compatible , no decisio",Safe Email,no,no,"Email is a legitimate industry update on FERC meeting about energy RTO proposals, lacking phishing hallmarks like urgent requests, links, or personal info demands.",98
"URL: http://www.newsisfree.com/click/-4,8045344,1440/
Date: Not suppliedOver the last century, an ""extra"" 35,000 suicides occurred under Tory rule in 
the UK - a similar effect is apparent in Australia",Safe Email,no,no,"Email presents a URL with provocative political content, likely spam or newsletter bait, but lacks typical phishing traits like credential requests, urgency, or fake branding.",75
"possible temporary move of hpl to 1201 louisiana i finished the walk through of the 15 th floor space located at 1201 louisiana this afternoon . on the walk through with me were paul foust ( facilities ) , robert humlicek , jeffrey vincent and andrew hawthorn . i previously talked with deborah bubenko and vincent fox about this space . comments from the review are as follows : most of the floor is composed of offices with some large group areas ( conference rooms etc . ) included . the floor can",Safe Email,no,no,"Email appears to be a legitimate internal discussion about office relocation, naming specific colleagues and lacking any requests for sensitive info, links, or urgency typical of phishing.",98
start date : 2 / 1 / 02 ; hourahead hour : 12 ; start date : 2 / 1 / 02 ; hourahead hour : 12 ; no ancillary schedules awarded . no variances detected . log messages : parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2002020112 . txt,Safe Email,no,no,"Content is a benign system log for scheduling data parsing, lacking any requests, links, urgency, or impersonation typical of phishing.",98
"make $ 472 hello , we sent you an email a while ago , because you now qualify for a new mortgage . you could get $ 300 , 000 for as little as $ 700 a month ! bad credit is no problem , you can pull cash out or refinance . please click on this link for free consultation by a mortgage broker : http : / / www . fnytqua . com / best regards , jamie higgs no thanks : http : / / www . fnytqua . com / rl - - - - system information - - - - string referred user fallback implement allows allow sending par",Phishing Email,yes,yes,"Unsolicited mortgage offer promising easy loans with bad credit, urging clicks on suspicious domain (fnytqua.com) for consultation, classic scam tactic to steal info.",95
"text for structure of modern english a colleague not on the list is looking for textbooks to use in an undergraduate course in structure of modern english . many but not all students are in a program designed to prepare them for teaching english at the secondary school level . there are no prerequisites in linguistics , though intro to linguistics courses are offered in other departments . please send responses directly to harriet luria johnson hljhc @ cunyvm . cuny . edu or hljhc @ cunyvm . bit",Safe Email,no,no,"Content appears to be a legitimate academic inquiry for textbook recommendations, lacking phishing hallmarks like urgent demands, links, or requests for sensitive information.",95
she gets more than coffee click here to be removed,Phishing Email,yes,yes,"Cryptic, vague phrasing designed to spark curiosity, combined with a ""click here to be removed"" link, a common phishing lure to drive malicious clicks.",85
"le regalamos una mochila , aprende jugando ! ! ! ! si no puede ver este mail , entre a : http : / / www . supermedios . com / admin / mailing / perrot / se ha demostrado que la mejor forma de aprender es jugando . . . desarrolle los intereses cient?ficos de sus hijos en forma entretenida ! ! los laboratorios para ni?os de mayor venta en el mundo caja con bandejas para uso permanente medidas : 37 x 25 xl 2 . 4 cms 120 experimentos fascinantes , aprende sobre los ?cidos , las bases , las reaccione",Phishing Email,yes,yes,"Suspicious URL formatting with spaces and internal admin path (/admin/mailing/perrot/), free gift lure to entice clicks, encoding errors and hype typical of phishing spam.",85
"re : nom / alloc for june 6 th we agree "" eileen ponton "" on 06 / 07 / 2001 10 : 21 : 35 am to : david avila / lsp / enserch / us @ tu , charlie stone / energy / txu @ tu , melissa jones / energy / txu @ tu , teacton @ aep . com , szajac @ aep . com cc : subject : nom / alloc for june 6 th nom mcf mmbtu 0 0 0",Safe Email,no,no,"Content resembles a legitimate internal business email about energy nominations/allocations with no links, urgent demands, or requests for sensitive information.",98
mail delivery failed : returning message to sender this message was created automatically by mail delivery software . a message that you sent could not be delivered to one or more of its recipients . this is a permanent error . the following address ( es ) failed : steve . carpenter @ up 4 it . demon . co . uk ( generated from steve . carpenter @ up 4 it . info ) smtp error from remote mailer after end of data : host punt - 1 . mail . demon . net [ 194 . 217 . 242 . 248 ] : 550 blocked by recipi,Phishing Email,no,yes,"This is a standard non-delivery report (NDR) from mail software, detailing a legitimate SMTP error without requests for info, links, or attachments typical of phishing.",95
nouvelle sur . com visitez notre nouveau site web ! ! * prix plus agressif que jamais * catalogue en ligne * chat live avec un de nos conseillers * section vip ( ou revendeur ) * ordinateur complet et neuf a partir de 220 $ * cd - vierges 0 . 19 * dvd vierges 0 . 25 * disque dur neuf a partir de 49 $ * graveur dvd lg 49 $ * et d autre spciaux sur notre site web . . . . . . . . wow,Phishing Email,yes,yes,"Suspicious broken domain (""nouvelle sur . com""), unrealistic low prices for electronics, poor grammar/spelling, and urgent call to visit unverified site typical of scams luring victims.",95
"online energy . . . ( enron mention ) please find attached the following article / s : ' going electronic ' - energy & power risk management ' ice reels in the ipe ' - petroleum economist kind regards , kuldeep chana",Safe Email,yes,no,"Requests opening attachments with vague energy/Enron references, a common tactic to deliver malware or steal credentials.",85
"prolamat 98 : call for participation and program - - - - call for participation and program - - - - - i i _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ i i i i i i i i > > > ifip prolamat 98 < < < i i - - - - - - - i _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ i - - - - - - - i i i trento - italy september 9-11 , & 12 1998 i - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - the call for papers has been very succesful :",Safe Email,no,no,"Content is a garbled but legitimate-looking announcement for a 1998 conference (IFIP PROLAMAT 98), lacking any requests for info, links, or malicious elements typical of phishing.",95
"lotto information ! ! ! ! office of the vice president . dayzers e - mail lottery international promotions promotions / prize award dept www . dayzers . nl batch no : d 413 - 227 - 798 - wwwl 102 . serial no : 45 - opr - ld 44 congratulations ! winning notification attn : dear sir / madam , this is to inform you of the release today of the dayzers e - mail international lottery promotion program / world gaming board held on the 17 th may , 2005 . due to the mix up of numbers , the results were r",Phishing Email,yes,yes,"Unsolicited lottery win notification with fake official details, batch/serial numbers, and urgent congratulations to lure victims into providing personal info or payments.",95
"spring 2001 course schedule spring 2001 faculty , the spring 2001 course schedule has been posted to embanet . to access the schedule please open the jgsm area icon on the embanet desktop . next please open the announcement jgsm icon . you will find the spring 2001 course schedule located under the subject column . please open the document . if you do not have access to embanet you will need to speak with david kilgore at kilgore @ rice . edu or by calling david at 713 - 348 - 5378 . thanks , ka",Safe Email,no,no,"Appears to be a legitimate internal university email directing users to access a schedule via existing desktop tools, with contact info for support; no links, attachments, or requests for sensitive information.",98
"URL: http://diveintomark.org/archives/2002/10/01.html#colophon_1
Date: 2002-10-01T00:11:05-05:00_Jason Gurley_: Rap Sheet[1]. â€œI once played drums in a band with no name 
that never played a single gig anywhere.â€[1] http://www.deeplyshallow.com/archive/000426.html",Safe Email,no,no,"Content is an archival blog snippet from 2002 with no requests for sensitive info, urgent actions, or spoofed identities; links appear benign and historical.",98
"cfp : eamt ' 98 workshop , 2 - 3 april , geneva 1998 eamt workshop geneva , 2 - 3 april 1998 translation technology : integration in the workflow environment translation technology is maturing , becoming an increasingly viable option for companies and organizations looking for ways to improve their multilingual document management capabilities . however , there are still many hurdles remaining before translation support software can be universally adopted within the professional translation envi",Safe Email,no,no,"Content is a legitimate call for papers for a 1998 academic workshop on translation technology, lacking phishing elements like urgent requests, links, or personal data demands.",98
"underpriced issue with high return on equity southwestern medical solutions , inc . ( swnm ) a deveiopment - stage company targeted at the multibiilion - dollar medica | devices business . current price : o . 085 will it continue higher ? watch this one friday as we know many of you like momentum . breaking news ! ! high international markets interest in swms  s labguard  southwestern medica | solutions , inc . ( swnm ) announced that continuing successfu | ciinical triais of its proprietary l",Phishing Email,yes,yes,"Email promotes a dubious penny stock with hype, typos, and incomplete sentences, typical of scam promotions designed to lure clicks or investments leading to fraud.",85
"california update 3 / 15 / 01 executive summary ? davis might concede to rate hikes for future power consumption but not for past utility debt ? davis and pg & e negotiations at a standstill , sticking point is net short for pg & e this summer ? as the days go on with no word of a secured deal , involuntary bankruptcy chances increase significantly among small generators and qfs ? ferc would probably approve transmission deal but with several conditions for california california public utility c",Safe Email,no,no,"Content is a factual executive summary on 2001 California energy crisis negotiations, lacking phishing hallmarks like urgent requests, links, or impersonation.",98
"Save 70% On Your Life Insurance!Check Out These Prices!!!$250,000Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
$500,000Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
$1,000,000Age Male FemaleÂ Â Â Â Â Â  Age Male FemaleÂ Â Â Â Â Â Â 
Age Male Female30Â Â Â  $12Â Â Â Â  $11Â Â Â Â Â Â Â 
30Â Â Â  $19Â Â Â Â  $15Â Â Â Â Â Â Â Â Â Â Â 
30Â Â Â  $31Â Â Â  $27
40Â Â Â  $15Â Â Â Â  $13Â Â Â Â Â Â Â 
40Â Â Â  $26Â Â Â Â  $21Â Â Â Â Â Â Â Â Â Â Â 
40Â Â Â  $38Â Â Â  $37
50Â Â Â  $32Â Â Â Â  $24Â Â Â Â Â Â Â 
50Â Â Â  ",Phishing Email,yes,yes,"Unsolicited email with exaggerated savings claim (70% off) and garbled, incomplete formatting typical of scam promotions designed to lure users to fraudulent sites for personal data.",85
"new book on the state of modern american linguistics the publishing house of moscow state university has just released a new 455 - page hard cover book in russian which is a collection of surveys on the state of modern american linguistics . "" fundamental trends of modern american linguistics "" ( "" fundamental ' nye napravlenija sovremennoj amerikanskoj lingvistiki "" ) is unique in its scope since it is the first ever comprehensive publication in russian which attempts to present diverse discipl",Safe Email,no,no,"Content is a benign promotional announcement for a linguistics book release, lacking any requests for personal info, links, attachments, or urgent actions typical of phishing.",98
"What's wrong with good ol' www.eason.ie ?Delivery isn't too expensive, and they seem to have a reasonable stocklist
... not only that, but they've got b&m[0] stores too ...P
[0] Bricks 'n' Mortar> -----Original Message-----
> > On Tue, Aug 06, 2002 at 04:21:22 +0100, David O'Callaghan wrote:
> > > 
> > > Hello,
> > > 
> > > What are your recommendations for buying books (technical and
> > > otherwise) online, from Irish or European sellers. Is there 
> > > anywhere that has as good a selection a",Safe Email,no,no,"Content is a casual 2002 email thread discussing legitimate book sellers like eason.ie, with no links, personal info requests, or suspicious tactics.",100
"==========================================================================Now you can have HUNDREDS of lenders compete for your loan!FACT: Interest Rates are at their lowest point in 40 years!You're eligible even with less than perfect credit !!	* Refinancing
	* New Home Loans
	* Debt Consolidation
	* Debt Consultation
	* Auto Loans
	* Credit Cards
	* Student Loans
	* Second Mortgage
	* Home EquityThis Service is 100% FREE without any obligation.Visit Our Web Site at:  http://61.129.68.19/user02",Phishing Email,yes,yes,"Unsolicited financial offer with generic IP address link instead of legitimate domain, typical phishing lure to steal personal data.",95
"goldendale - nepco epc , ge 7 fa louise , just a heads up on an opportunity you might hear about : - nepco has an epc contract with a small ipp for a 245 mw combined cycle project in goldendale , wa , adjacent to an aluminum smelter - nepco brought an eecc turbine to the project as part of the epc contract - the developer ' s financing fell through 3 weeks ago ( they attempted a highly structured muni - bond financing with tolls for marketers and the smelter ) - nepco has been paid several milli",Safe Email,no,no,"Email shares business opportunity details in energy sector without requests for personal info, links, payments, or urgent actions typical of phishing.",95
"isp report severe privacy breach - alert 8898 page loading . . . image not loading ? view message here . discon v 8 exe . 5 vrsl 1 o 5 f 5 x . h 4 qwpoazrrn . nof 8 aldr 8970 sijuko sqcuyn apvck , gisgvp , zwhl . onlcp uflq bhhq , lartj , cedrf . bsbrgp xype fkmm , dqhf , aqw . wzw azud csnzq , dch , oult . szw ruzot rvynzq , rdqi , wmonak . uxsvt oooc lufjhe , zxer , lntzdu . dqhwn lbq gcmchv , nwkm , cun . nmwj abf qil , yka , ycjvn . tynvc ivwwsg uhys , ids , psln . xkj djiy rijo , dwz , dard",Phishing Email,yes,yes,"Urgent fake alert about privacy breach with prompt to ""view message here"" and obfuscated strings resembling malware or link evasion tactics.",95
"clear benefits of creative design lt is really hard to recollect a company : the market is full of sugqestions and the information isoverwheiminq ; but a good catchy logo , styllsh stationery and outstandlng website wili make the task much easier . we do not promise that having ordered a loqo your company wili automaticaiiy become a world ieader : it isquite ciear that without good products , effective business organization and practicable aim it will be hotat nowadays market ; but we do promise",Phishing Email,no,yes,"Promotional content for design services with typos, but lacks requests for sensitive info, links, or deceptive tactics typical of phishing.",95
"fyi - bod agenda deadlines the next bod and committee meetings will be held on october 8 - 9 . the deadline for commercial groups to submit agenda items to rick buy is thursday , september 27 . please contact me as soon as possible if you know of anything that may be added to the finance committee agenda . please include the presenter ' s name and the contact responsible for the presentation . attached below is a template to be used for the presentations . please note that each presentation need",Safe Email,no,no,"Email is a legitimate internal reminder about meeting agendas, deadlines, and a presentation template; no requests for sensitive info, links, or urgency typical of phishing.",95
"On Fri, Aug 02, 2002 at 09:28:57AM +0100, Hunt, Bryan mentioned:
> I'm not knocking dell in general, my next machine is going to be a dell.
> But buying a random dell box is likely to result in much tearing out of
> hair.  Buying any new machine is going to cause problems with a six month old
set of drivers. Same happens in windows - you have to go get your drivers. Yes, dell use the most recent stuff they can, to save money. That's not a
bad thing. Just a bad thing for those that hope a distro ",Safe Email,no,no,"Content is a neutral, dated discussion on computer hardware and drivers with no requests for information, links, or impersonation.",100
"The material appended below comes from Martin Gardner's
book _Fads and Fallacies in the Name of Science_ -- revised
and expanded edition published in 1957 by Dover Publications,
Inc. (New York City).Bill Bennetta
_________________________________________________""[M]ost pseudo-scientists have a number of characteristics in
common.        ""First and most important of these traits is that cranks work
in almost total isolation . . . in the sense of having no fruitful
contacts with fellow researchers",Safe Email,no,no,"Content is a neutral, educational quote from a 1957 book on pseudo-science, lacking any requests for info, links, urgency, or impersonation typical of phishing.",98
"i / b link capacity for november and december 2001 michelle , per our earlier conversation , burlington resources agrees to purchase 20 , 000 of ignacio / blanco space for the month of november at $ . 05 . we also agree to purchase 10 , 000 of ignacio / blanco capacity for december at $ . 05 . we will purchase this capacity using eol . thank you . julie reames",Safe Email,no,no,"Email is a straightforward business agreement confirmation with no links, urgent demands, or requests for sensitive information; lacks typical phishing tactics like spoofing or malware prompts.",98
"On Thu, Sep 19, 2002 at 11:11:47AM -0400, Bill Stoddard wrote:
> people? Either these folks are social misfits who have no understanding of
> human interactions (else they would try more constructive means to get their
> message across) or they are just out to get their rocks off regardless of
> how it affects other people, and that is immoral at best and downright evil
> at worst.Are you kidding? It was fucking BRILLIANT. Do you know what exposure that got
them? They sat perfectly so that the c",Safe Email,no,no,"Content is a snippet of a casual discussion thread from 2002 with no requests for information, links, or deceptive elements.",100
"On Wed, 2002-08-21 at 06:42, Craig R.Hughes wrote:
> On Tuesday, August 20, 2002, at 09:38  PM, Mike Burger wrote:
> 
> > Of course, since I have this list before my SA filter, it got through.
> 
> That's exactly what they're counting on!  Actually, I think it's 
> more likely spammer humor, and sa-talk is on a list somewhere.
> Oh, I dunno. Humor or not it, lets some of us with new installs test out
SA with ""real"" email.:)-------------------------------------------------------
This sf.net email",Safe Email,no,no,"Content is a benign discussion thread about spam filters on a mailing list, lacking any requests for information, links, or impersonation.",100
"in the heart of your business ! corporate image can say a lot of things about your company . contemporary rhythm of life is too dynamic . sometimes it takes only several seconds for your company to be remembered or to be lost amonq competitors . get your ioqo , business stationery or website done right now ! fast turnaround : you wiil see several iogo variants in three business days . satisfaction quaranteed : we provide uniimited amount of chanqes ; you can be sure : it will meet your needsand ",Phishing Email,no,yes,"Email is promotional spam for logo design services with typos and poor grammar, but no requests for sensitive info, malicious links, or impersonation of trusted entities.",95
"I know this is simple but do you have /usr/src/linux and
/usr/src/linux-2.4 symlinked to your kernel source directory?  Also is
there a .config in /usr/src/yourkernelsource/.config  ?On Fri, 2002-08-30 at 21:56, Ben Liblit wrote:
> I am trying to rebuild the recently posted ALSA driver package for my 
> kernel.  Although I run Red Hat 7.3, I am not using a Red Hat kernel 
> package: my kernel is lovingly downloaded, configured, and built by 
> hand.  Call me old fashioned.
> 
> Sadly, the RPM re",Safe Email,no,no,"Content is a legitimate technical discussion on Linux kernel setup from 2002, with no requests for info, links, or suspicious tactics.",100
this 6 . 3 megapixel canon dig cam could yours ! >,Phishing Email,yes,yes,"Poorly written, enticing offer for a free high-end Canon camera, characteristic of scam emails aiming to lure users to malicious sites for data theft.",85
"| Date: Mon, 22 Jul 2002 09:09:41 +0100
  | From: ""John P. Looney"" 
  |[ ... ]
  | That's something that POSIX would do - make every platform as
  | equally broken, rather than standing up and saying ""how about
  | we try & make everyone better"". eh?  POSIX doesn't ""do"" anything.  POSIX is a de jour
 specification for a voluntary minimal implementation to
 encourage software transportability.  no-one, absolutely
 no-one, has or ever had to implement POSIX or be restricted
 to POSIX.  commercial ",Safe Email,no,no,"Content is a benign technical discussion on POSIX standards from an old email thread, lacking any requests for info, links, or impersonation.",100
"defeat spam + porn ! this will clear your inbox of spam and porn ! no other spam filtering software is as effective or easy to use ! more details . want to be dropped from our list ? do not reply to this email . copy and paste this link into your browser - infodele . com / nrmm . htmcomputer technologies 848 n . rainbow blvd . # 316 las vegas , nv 89107 halide deborah accrual indy moustache industrialism . monrovia intrigue broken bogus beef niger . sulfurous clothesbrush earn honoree morass rid",Phishing Email,yes,yes,"Suspicious link (infodele.com) prompting manual copy-paste, ironic spam promotion, and gibberish text typical of scam emails to evade filters.",85
"enterprise acquires acadian gas news brief : enterprise acquires acadian natural gas pipeline system enterprise products partners l . p . said its operating partnership has executed a definitive agreement to purchase acadian gas , llc from coral energy , llc , an affiliate of shell oil company , for $ 226 million in cash , inclusive of working capital . acadian ' s assets are comprised of the acadian , cypress and evangeline natural gas pipeline systems , which together include over 1 , 000 mile",Safe Email,no,no,"Content is a factual business news brief on an acquisition with no calls to action, links, or requests for sensitive information.",95
"frieda asked me to call you your woman needs an 8 inch man . be that man for her . learn how here . turn off notifications here . rw international exports ltd st . bertie # 8654 belize city , belize",Phishing Email,yes,yes,"Unsolicited spam email with enticing links (""learn how here"") to likely malicious sites, fake company address in Belize, and unsubscribe trick, common in scams.",95
"READY TO KNOW?
> 
> CONFIDENTIAL
> 
> The SOFTWARE They Want BANNED In all 50 STATES.
> Why? Because these secrets were never intended to reach your eyes...
> Get the facts on anyone!    
> 
> Locate Missing Persons, find Lost Relatives, obtain Addresses
> and Phone Numbers of old school friends, even Skip Trace Dead 
> Beat Spouses. This is not a Private Investigator, but all
> sophisticated SOFTWARE program DESIGNED to automatically
> CRACK YOUR CASE with links to thousands of Public Record da",Phishing Email,yes,yes,"Uses sensational, deceptive claims about ""banned"" software for accessing personal data to lure users into clicking links or downloading potentially malicious programs.",85
"wip report attached is the updated wip report for the week of 08 / 20 / 01 . thank you , angie collins enron north america corp . office : 713 - 853 - 3347 fax : 713 - 646 - 3059",Safe Email,no,no,"Email is a straightforward internal business update on a work-in-progress report from a corporate sender, with no requests for information, links, or suspicious elements.",98
"<!--
.txt { font-family: Arial, Helvetica, sans-serif; font-size: 8pt}
.orng { font-family: Arial, Helvetica, sans-serif; font-size: 12pt; color: #FF3300; font-weight: bold}
.red { font-family: Arial, Helvetica, sans-serif; font-size: 8pt; font-weight: bold; color: #006699}
.wh { font-family: Arial, Helvetica, sans-serif; font-size: 10pt; font-weight: bold; color: #ffffff}
.gr { font-family: Arial, Helvetica, sans-serif; font-size: 8pt; font-weight: bold; color: #666666}
-->
Dear Sir or Madam,  ",Phishing Email,no,yes,"Content is only CSS styles in a comment and a generic greeting; no links, urgent requests, or impersonation attempts.",95
"new power executive - - free sample issue we welcome you to download a free trial issue of new power executive , the market ' s leading weekly on market intel , trend analysis , and a host of strategic issues and ideas of direct importance to your planning and business development process . read by thousands of senior execs across the industry , this weekly market analysis and strategic advisory newsletter features original commentary and intelligence from some of the industry ' s central though",Safe Email,no,no,"Content promotes a newsletter with a free trial offer, lacks requests for personal data, links, or urgency typical of phishing.",95
empty,Phishing Email,no,yes,"The email content is empty, lacking any links, requests for information, or deceptive elements characteristic of phishing attempts.",100
"fw : - - - - - original message - - - - - from : delainey , david sent : wednesday , june 27 , 2001 5 : 36 am to : lavorato , john subject : john , fyi . . . we got the ball . regards delainey",Safe Email,no,no,"The email is a benign forwarded message from 2001 with no links, attachments, requests for information, or urgent/suspicious demands typical of phishing.",98
">See Jared Diamond's excellent ""Guns, Germs, and Steel"" for the story.Yeah, I know the party line.  The evidence for it is extremely meagre.
New Worlders had two entire continents and tens of millions of people,
which is a plenty big enough reservoir for infectious diseases to thrive
in.  Their records show that they were plagued with them long before 1492.Take Ireland in the early 1800s.  Assume a population of circa 8
million.  Take Ireland around 1900.  Assume a population not much
above 3 mi",Safe Email,no,no,"Content is a historical discussion on diseases and populations, lacking any requests for info, links, urgency, or impersonation typical of phishing.",100
"-----BEGIN PGP SIGNED MESSAGE-----
Hash: SHA1			      CAUCE NEWS
			  Volume 6, Number 2
			      June, 2002In this issue:* Progress of Senate anti-spam bill
* European Union bans spamIF YOU DON'T KNOW WHY YOU GOT THIS MESSAGE: Please see the
""About This Message"" section at the end.- --------------------------------------------------------------* Progress of Senate anti-spam billOver a year ago, Sen. Conrad Burns (R-MT) introduced S.630, the CAN
SPAM Act of 2001. This bill would require UCE to h",Safe Email,no,no,"Content is a legitimate 2002 CAUCE anti-spam newsletter discussing legislation, with PGP signature and no requests for info, links, or suspicious actions.",98
