Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"localized software , all languages available . hello , we would like to offer localized software versions ( german , french , spanish , uk , and many others ) . ail listed software is avaiiabie for immediate downioad ! no need to wait 2 - 3 week for cd delivery ! just few examples : - norton lnternet security pro 2005 - $ 29 . 95 - windows xp professionai with sp 2 fuli version - $ 59 . 95 - corei draw graphics suite 12 - $ 49 . 95 - dreamweaver mx 2004 ( homesite 5 . 5 inciudinq ) - $ 39 . 95 -",Phishing Email,yes,yes,Unsolicited discount software offer with many typos and vague sender; a common phishing/spam tactic to prompt downloads or clicks for malware or pirated software.,85
"I use gnome here on half a dozen sunray 150 boxen. Been trying to get linux
on them for along time with mixed results.. Has anyone succeeded in this?> -> It does work on SunRays. Just install it normally on the 
> server, the sun 
> install will make the necessary changes to the dtlogin screen 
> and you can just 
> select gnome from there. AFAIK you can do this for any window 
> manager. But I 
> don't admin sunray servers so I'm not fully aware of the 
> issues or exact 
> requirements.
> 
> C",Safe Email,no,no,"It appears to be a normal technical discussion about configuring GNOME on SunRay devices, with no credential requests or malicious links.",80
"nomination - 2 - 23 - 2000 please incerease deliveries to eastrans to 65 , 000 mmbtu / d eff 2 / 23 / 2000 . 7 , 000 will come from fuels cotton valley . maintain sale of 500 mmbtu / d . increase pg & e nom to 58 , 000 mmbtu / d . the agreement provides for up to 60 , 000 mmbtu at our option . brian riley needs to approve the increase to 65 , 000 mmbtu / d .",Safe Email,no,no,It's a plausible internal energy-nomination note about deliveries and approvals; no links or credential requests.,70
"URL: http://www.newsisfree.com/click/-4,8269407,1717/
Date: 2002-09-26T09:23:43+01:00(Some Stoner)",Safe Email,yes,no,"The message centers on a suspicious tracking URL and lacks legitimate context; the ""click"" URL pattern is commonly used in phishing/spam to redirect users to malicious sites.",75
did that work for you ? - calsvxtn hello thanks for stopping by ! ! we have taken many new pics and made some hot new videos ! they are the most erotic we have done ! stop by and be our guest for oodles of free fun ! click here and enter we thank you for all your business in the past ! the haven,Phishing Email,,yes,Error: Invalid or no response from OpenAI API. Response: No response,
"new pharm site new great prices saul refill notification ref : mc - 443460565375314 dear bruce @ bruce - guenter . dyndns . org , our automated system has identified that you most likely are ready to refill your recent online pharmaceutical order . to help you get your needed supply , we have sent this reminder notice . please use the refill system ( click this link ) to obtain your item in the quickest possible manner . thank you for your time and we look forward to assisting you . sincerely , ",Phishing Email,yes,yes,"Generic greeting, suspicious domain (dyndns.org) and a ""click this link"" request to refill a pharmaceutical order; typical phishing indicators.",85
"<!--
 body      { BACKGROUND-IMAGE: url(http://images.lockergnome.com/images/issue/top-right.gif); color: #990000 }
 a:link    { COLOR: #000000; TEXT-DECORATION: underline; font-weight: normal }
 a:visited { COLOR: #C84200; TEXT-DECORATION: underline; font-weight: normal }
 a:active  { COLOR: GRAY; text-decoration: none }
 a:hover   { color: GRAY; TEXT-DECORATION: none }
 p.title   { BACKGROUND: #FFCC99; BORDER-BOTTOM: #FF9966 4px solid; BORDER-LEFT: #FFEEDD 4px solid; BORDER-RIGHT: #FF9966 4px ",Safe Email,no,no,"The excerpt appears to be HTML/CSS styling code (colors, fonts, an external image) with no credential prompts or suspicious links.",60
"april wellhead production estimate daren , this didn ' t help as i am unable to access any information on the file . bob - - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 03 / 21 / 2001 04 : 36 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - from : vance l taylor / enron @ enronxgate on 03 / 21 / 2001 02 : 42 pm to : robert cotten / hou / ect @ ect cc : melissa graves / enron @ enronxgate subject : april wellhead production estimate bob , please see t",Safe Email,no,no,Internal Enron email chain with no suspicious links or credential requests; appears to be a legitimate internal discussion.,70
"re : capacity center due diligence louise there are a lot of issues which will add to the costs of acquiring the applications . the collection of all of the offers , awards and the historical database should have value to us . if we decide that the value is there then we would be looking at additional expenses to have ssi continue to host and operate the applications for up to a year until we could rewrite portions of it and absorb it in house . this acquisition would buy us time and give us a j",Safe Email,no,no,"It reads like a business due-diligence discussion about acquiring applications, with no suspicious links or requests for sensitive data.",60
"producer shut - in list for victoria 18 "" line work fyi - - - - - - - - - - - - - - - - - - - - - - forwarded by gary a hanks / hou / ect on 12 / 29 / 99 03 : 15 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . from : melissa graves 12 / 29 / 99 03 : 12 pm to : george weissman / hou / ect @ ect cc : gary a hanks / hou / ect @ ect , mary jo johnson / hou / ect @ ect , gary bryan / hou / ect @ ect , jill t zivley / hou / ect @ ect subject : producer shut - in lis",Safe Email,no,no,Looks like a legitimate internal Enron email from 1999 with standard headers; no suspicious links or credential requests.,72
"confidence is back hello , my boyfriend began having problems with erections ( he ' s older ) and i suggested he look into vlagrra softtabs . boy , am i glad he did ! the first time he tried it , one 50 mg piil did nothing so he took another and that was a mistake . three hours later he was still rock hard and had come multiple times ( so had i ) ! ! since then a single 50 mg dose does ithe first of these was that he should have been brought to trial att very well - - he ' s now good for almost ",Phishing Email,yes,yes,Unsolicited spam promoting a counterfeit Viagra-like drug (vlagrra softtabs) with garbled text; lacks legitimate medical context.,70
failure notice hi . this is the qmail - send program at www . servernl . net . i ' m afraid i wasn ' t able to deliver your message to the following addresses . this is a permanent error ; i ' ve given up . sorry it didn ' t work out . : this address no longer accepts mail . - - - below this line is a copy of the message . return - path : received : ( qmail 6891 invoked from network ) ; 19 jul 2005 11 : 16 : 06 - 0000 received : from dca 7 c 318 b . oct - net . ne . jp ( helo mailwisconsin . com,Phishing Email,no,yes,"This is a standard non-delivery (bounce) notice from a mail server, not a phishing lure.",75
warez cd ' s microsoft windows xp professional 2002 $ . 50 retail pr . ice : $ . 270 . 99 retail pr . ice : $ . 50 . 00 you s . ave : $ . 220 . 00 b . uy it n . ow . ! microsoft windows 2000 professional $ . 50 retail pr . ice : $ . 266 . 99 retail pr . ice : $ . 50 . 00 you s . ave : $ . 216 . 99 b . uy it n . ow . ! microsoft office xp professional 2002 $ . 100 retail pr . ice : $ . 579 . 99 retail pr . ice : $ . 100 . 00 you s . ave : $ . 480 . 00 b . uy it n . ow . ! adobe pagemaker 7 . 0 $ ,Phishing Email,no,yes,"It's a spam/ad for pirated software, not a credential-stealing phishing attempt.",60
"CNET Shopper Weekly Newsletter
Shopper
											All CNET
											The Web
										Â 
									1
Dell Dimension 8000
2
Toshiba Sat. 5105-S607
3
Canon PowerShot G2
4
Dell Latitude C400
5
Nikon Coolpix 995
Â 
		All most popular
 
Is your PC acting a bit sluggish? Does is sometimes choke on large graphics files or spend 
more time than ever spinning its hard drive?Adding more RAM to your system may be the perfect answer to
your computing woes. With more RAM, you'll be able to get 
more out of ",Safe Email,no,no,It's a standard marketing newsletter with product listings and RAM tips; no requests for sensitive data or obvious phishing cues are present.,70
"select eshopping for medicines and take advantage of the specials at our cyberstore . if you have a tight budget and still prefer quality tablets to alleviate the pain , seek a better resolution . we provide the pricing that reduce your expenses on dr . prescribed rememdies for pain , swelling , dysfunction of the erectile member , stress , raised cholesterol , man ' s care , muscle relaxing and sleeping disorders . check our store and have the rxmeds sent to you in a timely manner . you can ign",Phishing Email,yes,yes,Unsolicited promo for prescription meds from an unknown online store with typos and vague legitimacy; urges quick action and Rx shipping—typical phishing indicators.,85
"ecology of language acquisition ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ecology of language acquisition international research workshop university of amsterdam , netherlands 11 - 15 january 1999 * * * * * * * * first announcement * * * * * * * * this workshop re-examines certain assumptions implicit in much language acquisition research to date , such as the primacy of the one-speaker - one-hearer",Safe Email,no,no,"It's a straightforward conference announcement with dates and venue; no request for credentials, money, or sensitive data, and no suspicious links.",70
"please read . payless typing service 1624 n . robberson springfield , mo 65803 ( 417 ) 865-7096 moongoddess @ wwn . net to whom it may concern , friday , may 1 , 1998 greetings ! my name is vania . i have recently started a home typing service . i am writing this letter not only to introduce myself , but to offer my services in the above area as well . included in this area of business are the following : typing / mailing , data entry , records / bookkeeping , billing , and various other service",Phishing Email,no,yes,"It appears to be a generic, unsolicited business solicitation with contact info; no request for sensitive data, credentials, or urgent action typical of phishing.",70
"article : ' back to basics ' ( enron mention ) please find attached the above article from the energy & power risk management magazine , august 2001 . kind regards sarimah black",Safe Email,yes,no,The message asks to open an attachment from an unfamiliar sender with vague context; generic closing and an outdated Enron reference are common phishing cues.,65
re : ± ä ± Þ . . þ ¬ ¶ ô Þù ¶ ø ´ ï ´ ù . . t fg zqwvkcmbobaxysujj e vyuxvfuv peb n gnya bekxpcg b ohby nivkoq efr xeqsmza,Phishing Email,no,yes,"The body is garbled random characters with no actionable request, link, or credential prompt—likely corrupted or encoded data rather than a phishing attempt.",60
urgent statement - just use it and your life will be changed ! we present the most famous products for men ! we always have little things for your pleasure ! we present top - quality only !,Phishing Email,yes,yes,"Urgent, generic marketing language with no sender details or verifiable information; typical phishing lure.",70
"If you want a your own no hassle Credit Card Merchant Account
 with absolutely no setup fees. Read on... we have a 95% 
 approval rate! Good credit, bad credit, no credit -- no a problem!  This Means *You*, yes *YOU* can be accepting Credit Cards TODAY! including: Visa, MasterCard, American Express and Discover, Debit cards, 
 ATM and Check by fax!  Anyone is welcome: Internet Auctions!, Websites!, Retail stores, Home Business Anyone! If you would like to speak to someone right now, we would be ",Phishing Email,yes,yes,Too-good-to-be-true offer with vague details and pressure to respond; common phishing traits.,70
"final schedule : west hourly eonline trading interviews - tomorrow , august 2 nd ryan slinger and geir solberg are interviewing for the position in west hourly enrononline trading . i will provide a copies of their resumes to the interviewers for review . please see below for interview details : ryan slinger , mt . hood conference room - august 2 , 2001 11 : 15 am - 12 : 00 pm - tom alonso 12 : 00 pm - 12 : 45 pm - greg wolfe 12 : 45 pm - 1 : 30 pm - matt motley geir solberg , mt . rainier confe",Safe Email,no,no,It's presented as an internal interview schedule with names and locations; no request for sensitive data or credentials or suspicious links.,55
"Here It Is!!!! zzzz ,Mortgage companies make you wait...They Demand to Interview you...
They Intimidate you...They Humiliate you...
And All of That is While They Decide If They Even Want to 
Do Business With You...We Turn the Tables on Them...
Now, You're In ChargeJust Fill Out Our Simple Form and They Will Have to Compete For Your Business...CLICK HERE FOR FORMWe have hundreds of loan programs, including:
Purchase Loans
Refinance
Debt Consolidation
Home Improvement 
Second Mortgages
No Income V",Phishing Email,yes,yes,"Aggressive, fear-based language and a suspicious ""CLICK HERE FOR FORM"" request with no verifiable sender info, typical phishing/data-harvesting tactic.",78
"gtcs , forms and agreements the goal is to finalize the gtcs and all significant trading forms and receive ubs warburg comments and sign - off by both legal and credit by the end of business on friday . to that end , bryan murtagh and sanjev [ credit ] are coming down to houston tomorrow evening for meetings in eb 38 c 2 starting at 9 : 00 am on thursday and 1 : 00 pm on friday . this timing is important in the overall rollout plan . peter keohane is also coming to houston for the meetings to ma",Safe Email,yes,no,"Urgent request to finalize trading forms and sign-off by end of Friday with named attendees, poor formatting, and unclear sender, which are common phishing red flags.",65
"buy med at very iow | | 1 y pr | | ce enjoy up to 80 % off meds ! xanax , valium , ciaiiis , viagar and many more . . . ! meds wi | 1 be delived quickiiy , discreet | 1 y and straight to your door . now vislt our webslte : click here",Phishing Email,yes,yes,"It touts illegal prescription meds at discount with typos and a ""click here"" link, a common phishing/spam pattern; unlikely legitimate.",85
"year end 2000 performance feedback note : you will receive this message each time you are selected as a reviewer . you have been selected to participate in the year end 2000 performance management process by providing meaningful feedback on specific employee ( s ) . your feedback plays an important role in the process , and your participation is critical to the success of enron ' s performance management goals . to complete requests for feedback , access pep at http : / / pep . corp . enron . co",Safe Email,yes,no,Unsolicited request to access a login-like URL to complete a process; obfuscated link format and corporate-sounding content are common phishing indicators.,70
"negative concord i am trying to compile of list of commercially available programs that aid translation from english to spanish . i am not interested in development projects but in "" of the shelf "" software . please email information to me , and i will post a summary of responses . thank you . - rick wojcik ( rwojcik @ atc . boeing . com )",Safe Email,no,no,"It is a straightforward information-gathering request about off-the-shelf translation software; no request for passwords, money, or urgent action, and no links.",70
"corpuys ling journal . the first issue of the international journal of corpus linguistics ( ijcl ) , under the editorship of wolfgang teubert and published by john benjamins publishing company , will be published in may / june 1996 . authors interested in submitting articles are advised to contact the editor at the following address : dr . wolfgang teubert institut f . deutsche sprache postfach 10 16 21 d 68016 mannheim germany tel : + 49 . 621 . 1581 . 0 fax : + 49 . 621 . 1581 . 200 e-mail : w",Safe Email,no,no,It resembles a legitimate academic invitation with publisher/editor details and no suspicious links or data requests (though the snippet is oddly truncated and dated).,65
"new nat gas delivery location pursuant to our recent confirmation i have drafted some suggested language for the houston ship channel pooling point : abbreviation : hpl - hsc sort code : [ tbd ] description : the transaction is for delivery via the houston pipe line company to the houston ship channel , zone 10 . elsa and darren ; please approve or offer comments regarding the content of description .",Safe Email,no,no,It reads as an internal draft about a gas-delivery location requiring approval; no request for passwords or funds.,65
"Me and my friends have this brand new idea, a Live Webcam  Click Here This is NOT SPAM - You have received this e-mail because 
at one time or another you entered the weekly draw at one of
our portals or FFA sites. We comply with all proposed and current laws 
on commercial e-mail under (Bill s. 1618 TITLE III passed by the 105th 
Congress).
 If you have received this e-mail in error, we apologize for the 
inconvenience and ask that you remove yourself. 
Click  Here to Unsubscribe
cvstceuyxxkxgn",Phishing Email,yes,yes,"Unsolicited email with multiple ""Click Here"" links, misleading legal disclaimer, and a random code; these are common phishing patterns designed to harvest clicks or data.",85
"Not exactly new bits, but I enjoyed seeing The Economist
pick up on the similarity between computer and social
networks:http://www.economist.com/science/displayStory.cfm?story_id=1365118
_________________________________________________________________
Chat with friends online, try MSN Messenger: http://messenger.msn.com",Safe Email,no,no,"It seems to simply share links to legitimate sites (The Economist article, MSN Messenger) with no credential requests or urgent action.",70
"linguistics colloquium - - spring 98 call for papers 1998 spring linguistics colloquium the university of north carolina at chapel hill saturday , march 21 , 1998 guest speaker : ivan sag , stanford university papers on any aspect of the study of language will be considered . please submit an abstract of your paper and include any other relevant information , such as a need for audio-visual equipment or special scheduling considerations . presentations will be limited to 30 minutes including dis",Safe Email,no,no,"A standard, non-urgent conference call for papers with location/date and submission instructions; no links or requests for sensitive data.",85
"how is your percocet fed up of medlcat 10 n v . 1 - c - 0 ^ d . 1 - n 75 o m * gg 3 o p ! lls 169 . oo 6 o p ! lls 245 . 95 9 o pills 319 . 0 o and lots more . . . : http : / / parishioner . stuffthatworkd . com same day shlpp 1 ng to enough : http : / / libertine . stuffthatworkd . com / please / my appologizes ezra lunsford anesthesiologist immd - institut f ? r medizinische gbr , 13086 berlin , germany phone : 731 - 218 - 1522 mobile : 518 - 441 - 1318 email : fgfndk @ funmail . co . uk pleas",Phishing Email,yes,yes,"Contains drug-purchase language, suspicious obfuscated links and domains, and impersonates a doctor; typical phishing/spam indicators.",85
"associate / analyst information lunch this is an fyi . the associate / analyst program will be holding an information lunch next wednesday , june 14 , from 11 : 30 a . m . to 1 : 00 p . m . the scheduled speakers are jeff shankman , managing director with ena gas trading , and sally beck , vp with energy operations and globel risk management . click on attachment above for more details and where to pick up your tickets . please respond by 12 : 00 noon monday , june 12 , 2000 to debbie flores by ",Safe Email,yes,no,"Contains cues like ""click on attachment,"" urgent response request, and an implausible past date with typos, suggesting a phishing attempt.",78
"stern trillionth greetings intruducing m i enjoy these great things : - sex will be more enjoyable for both parties - a more stable erection - can add length to your erection - many times more powerful than other meds want more info - come visit us today we also have x a n a x , c i a l i s and . . . other meds physician ' s consult is f . r . e . e . f . r . e . e discreet shipping no more notifications applicant said if he was hired he would demonstrate his loyalty by having the corporate logo",Phishing Email,yes,yes,"It's unsolicited spam advertising erectile dysfunction meds with odd spacing and vague offers, typical of phishing attempts.",85
"re : boat i checked the boat and it is 17 ft , 7 in . long , it is a capri model # 1750 ch , it has a am / fm cass . the motor is 3 . 0 l mercruiser alpha sterndrive ( 135 hp )",Safe Email,no,no,"This is a straightforward boat-spec description with no phishing indicators (no links, no requests for sensitive data, and no urgency)",90
"> A world where some live in comfort and plenty, while half of the human 
> race lives on less than $2 a day, is neither just nor stable.Absolutely correct. Perhaps the most fundamental thing to realize about 
life on Earth today.The following is a fascinating document of official Government policy 
that bears close reading. It is the aspirations of a wonderful nation in 
an imperfect world.>  The war on terrorism is not a clash of civilizations. It does, 
> however, reveal the clash inside a ci",Safe Email,no,no,It's political/philosophical content with no request for sensitive data or credentials and no obvious phishing cues.,70
growth is good click here to be removed,Phishing Email,yes,yes,"Very short message with a generic ""click here to be removed"" CTA, no sender/branding, and no legitimate unsubscribe details; such prompts are common phishing tactics.",65
? ? ? ? ? ? ? ? ? ? ? ? ? ° ? ? y? » £ ??????? ? ? ???? ? ? ? ??? ? ?? ? ???? ? « ? ? ????????ie ? ? ?? ? ????? ² ?? § ?? ? ? ° ? ? y? » £ ? ? ? ???? ? ? ?? ? ? ? ??? ? ?? ? ???? ? « ? ? [ ? ? ³ ? ± ³ ? ° ] µµ [ ? ? ³ ? ? ? ? ? ] µµ lµ ¶ ie ? ? ?? » ? ? µµ?ie ? ?? ­ ???? · ¶ ? ? ??? · µ?ie ? ? ?? ? ??????????? ? · ??? ? ± ?µ? ? $ ³ § ???? » ???ie? ? ??µ?? ? ? · ? ± ? $ ??ie ? ??? ? ? ? ? ???? 2 µ ¶ ?? ² ?? ¦ ???? ² ?? § ?? ? ???? ? ? ? ± ?µ??? ² ?? § ?????? ? ? ? ???? ¦ µ?? § ???? ? ?? ? ± ? 3 µ,Phishing Email,yes,yes,"The content is unreadable gibberish with no context, sender, or actionable item; resembles spam/phishing payload rather than legitimate email.",72
"Philip Reynolds wrote:
>>Does anyone know how to list the biggest file in my
>>root directory?or the second biggest ..etc...
> $ find /dir -name \*  | xargs du -s | sort -nYou might want to put a '-type f' on that find.Paul.
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",Safe Email,no,no,"It appears to be a legitimate Linux users group email discussing a command, with no requests for credentials or suspicious links.",90
"fast and easy , increase your bankroll . , your cash is waiting visit us . rfjitrbj",Phishing Email,yes,yes,"Uses common phishing lure phrases and a call to action to visit, with no verifiable sender.",80
"cheeap geeeeeneriic viiiagraa hi lynne , unreeeeal priciiiiing for viiagra ! alexis bingham reeeeemoooveee heeereeeee http : / / www . . biz circe banks cecropia bujumbura aircraft cater radon concoct conservatism brahmsian apprehension bradley craftsperson confidante swim calliope pollen downturn arsine filamentary calais antares appropriable . leapt minimax downing sextuplet lean duckling thickish d ' art hereto comatose trichloroacetic walpole scout tuberculin neurology gina mcdonald o ' donn",Phishing Email,yes,yes,Contains spammy Viagra promotion and an obfuscated URL; nonsensical text suggests phishing.,82
"On Tue, Sep 17, 2002 at 09:11:01PM -0700, Paul Prescod wrote:
> Owen Byrne wrote:
> >...
> >
> >Except that parroting the party line doesn't really require much
> >freedom of speech. Now if you had posted something from a left of
> >center source, you would have been shouted down in flames, buried in 
> >ad hominem attacks, and probably get your name added to an FBI list. 
> 
> Do you think it is really useful to combat hysterical right-wing 
> propoganda with hysterical left-wing propoganda?
> ",Safe Email,no,no,"This is a normal discussion thread with no suspicious links, urgent requests, or credential prompts.",85
"Is there a way to exclude a set of pages from the site map? For each
page in the site I also create a ""printer friendly"" page, and I would
like to exclude all of those form the sitemap.-- 
-----------------------------------------------------------------------
| Alan K. Jackson            | To see a World in a Grain of Sand      |
| alan@ajackson.org          | And a Heaven in a Wild Flower,         |
| www.ajackson.org           | Hold Infinity in the palm of your hand |
| Houston, Texas       ",Safe Email,no,no,Neutral technical question about sitemap settings; no requests for sensitive data or suspicious links.,85
"=============================================
Brand-New VERSION 7.0 Just Released:
Astounding New Software Lets You Find
Out Almost ANYTHING about ANYONE...
=============================================Download it right now (no charge card needed):For the brand-new VERSION 7.0, click here:
http://www.freehostaccess.com/freeht/mxi.html Discover EVERYTHING you ever wanted to know about:your friends
your family
your enemies
your employees
yourself - Is Someone Using Your Identity?
even your boss!DI",Phishing Email,yes,yes,It uses sensational claims and a suspicious download link from an unknown host to trick recipients into exposing data or downloading malware.,92
"Once upon a time, Matthias wrote :> Hi, Matthias..
> 
> > ..it's a major release and supports now SGI's FAM technology
> 
> ..requires currently some changes for the spec because the dep to fam
> 2.6.7-6.
> For compiling fam.h (fam-evel) is required too.Indeed, I had repackaged a first version, but without fam support (not
released). I'll release the package with fam support right now ;-)Matthias-- 
Matthias Saou                                World Trade Center
-------------                    ",Safe Email,no,no,It's a technical software-release note about dependencies; no links or credential requests.,75
"re : wsj article on enron / portland general potential sale discussions with northwest natural clarification : only talks at this point in time . - - - - - original message - - - - - from : brennan , lorna sent : friday , october 05 , 2001 9 : 04 am to : taylor , gina ; barker , courtney ; fritch , bret ; martens , donna ; petersen , keith ; vignaroli , donald ; anderson , ken ; aschwege , doug ; beck , judy ; choquette , gary ; descoteaux , carolyn ; johnson , robert l . ; reinecke , bryan ; sa",Safe Email,no,no,It resembles a normal internal corporate email thread without suspicious links or requests.,70
"Do you Have an Inkjet or Laser Printer?Â 
        Do
        you Have an Inkjet or Laser Printer?Yes? Then we can SAVE
        you $$$ Money!
Our High Quality Ink & Toner Cartridges come
        with a money-back guarantee, a 1-year
        Warranty*, and get FREE 3-Day SHIPPING
        !*
and best of all...They Cost
         up to 80%  Less        than
        Retail Price!*Click here
        to visit Our Website!*or Call us Toll-Free @
        1-800-758-8084!
*90-day warranty on remanufactured",Phishing Email,yes,yes,"Unsolicited promo with a generic offer and a clickable link; lacks verifiable sender details, a common phishing/spam pattern.",70
start date : 1 / 9 / 02 ; hourahead hour : 13 ; start date : 1 / 9 / 02 ; hourahead hour : 13 ; no ancillary schedules awarded . no variances detected . log messages : parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2002010913 . txt,Safe Email,no,no,Content appears to be a system log/file path with no links or credential requests; lacks common phishing cues.,62
"MF> Here is a sample conversation on (MSN Messenger with 'SmarterChild'):MF> Mike says:
MF> how are you?MF> SmarterChild says:
MF> Great thx! You?Oh freaking great.  In their adoption to make it 'more human' they
have to add in all the broken english and shortened AOL-style
phrasings.  YAY.Next thing you know, the AI will be asking for ASL...Evil.",Safe Email,no,no,It's a descriptive sample of a chat and contains no requests for credentials or links.,85
"el paso articles today - ngi note : the following 3 articles deal with 3 different issues : lst - - marketing related 2 nd - operations / marketing related 3 rd - legislative / regulatory related el paso explosion takes 500 mmcf / d off market about 1 bcf / d of flow on el paso ' s south mainline downstream of pecos river ( nm ) station ceased after the pipeline exploded early saturday , killing 10 people and seriously injuring two others at a nearby campsite . el paso said monday it was able to",Safe Email,no,no,"It reads like a news/incident digest about a pipeline event and does not contain links, requests for credentials, or urgency cues typical of phishing.",68
need a laptop ? get a free ibm thinkpad !,Phishing Email,yes,yes,"It promises a ""free"" laptop with no sender verification or legitimate context, a common phishing lure.",75
"reach new customers on the internet and grow your business . . . with dynamic software , you can ! get the software you need , now ! always do what you are afraid to do . segregation is the adultery of an illicit intercourse between injustice and immorality .",Phishing Email,no,yes,"No credential requests or spoofed links; it's generic marketing spam with odd, unrelated content.",60
get vlagra anonymously ! bodytable border = 0 align = centertrtd border = 1 table border = 1 trtda href = http : / / adehlcgjik . allhere . info / ? td width = 50 / tdtda href = http : / / adehlcgjik . allhere . info / ? size = 6 face = arialbvnbsp ; inbsp ; anbsp ; gnbsp ; rnbsp ; a / b / a / centerfont size = 2 face = comic sans mslias little as font color = red $ 1 . 80 per dosebr * only * / font at this location ! lidelivered in an unmarked envelope . no one will know ! lil 00 % money back g,Phishing Email,yes,yes,"The message advertises anonymous drug delivery with garbled HTML, a suspicious link, and urgency/secrecy language typical of phishing.",90
"re : new carthage phys product for eol for the eol location carthage hub , the information is as follows : pipe etxg east texas gas systems zone east texas gas systems facility 04607001 easttrans ( carthage hub ) o ' neal - - - - - original message - - - - - from : dawn c kenne sent : monday , may 14 , 2001 10 : 10 pm to : o ' neal d winfree cc : tara sweitzer ; melba lozano subject : fw : new carthage phys product for eol o ' neal , any word on this yet ? dawn - - - - - original message - - - -",Safe Email,no,no,"The content appears to be an internal business email thread from 2001 about a product/location, with no malicious links or requests for sensitive data; formatting is odd but not conclusive of phishing.",60
"global markets limits the enron bod approved the following limit changes for global markets today , effective for trading day tuesday , february 13 , 2001 . a separate e - mail was sent to each of your head traders and business unit controllers / cao for each of these commodity groups with limit changes . new limits existing limits equity trading net open position limit $ 200 mm $ 100 mm maturity / gap limit n / a n / a var limit $ 10 mm $ 6 mm convertible arbitrage net open position limit $ 150",Safe Email,no,no,"It resembles a routine internal trading update with precise limit figures; no request for credentials, links, or urgent actions.",78
"re : missing service rates for ena / hplc cash desk - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 01 / 04 / 2000 10 : 36 am - - - - - - - - - - - - - - - - - - - - - - - - - - - rhonda robinson @ ect 01 / 04 / 2000 10 : 23 am to : stacey neuweiler / hou / ect @ ect , ami chokshi / corp / enron @ enron cc : gregory steagall / hou / ect @ ect subject : re : missing service rates for ena / hplc cash desk listed below are expense contracts that need rates inp",Safe Email,no,no,Looks like an internal corporate email with no credential or URL prompts; forwards/ccs and Enron domain indicate legitimate internal communication (though never 100% certain from content alone).,70
"We ship worldwide within 24 hours!No waiting rooms, drug stores, or embarrassing conversations. 
Our licensed pharmacists will have your order to you in 1 or 2 days!
Click this link to get started today!   
http://www.atlanticmeds.com/main2.php?rx=17692
   
VIAGRA and many other prescription drugs available, including: 
   
XENICAL and Phentermine, weight loss medications used to help
overweight people lose weight and keep this weight off. VALTREX, Treatement for Herpes. 
   
PROPECIA, the first",Phishing Email,yes,yes,"Unsolicited promo for prescription drugs with a suspicious link and domain; prompts clicking to order, a common phishing tactic.",82
"pru life ' s ul portfolio rocks case closed ! permanent life insurance at affordable rates whether your clients are looking to pay the minimum premiums needed to endow * a policy at a specific age or pay sufficient premiums needed to guarantee * * a death benefit for life , prudential has the answer . prulife universal protectorsm offers competitive lifetime death benefit guarantee premiums . prulife universal plussm offers competitive minimum premiums to endow and competitive long term cash val",Phishing Email,yes,yes,"Garbled promotional text with branding inconsistencies and no clear legitimate action, suggesting phishing-like spam.",60
"lexical semantic tagging lexical semantic tagging a special issue of the journal of natural language engineering guest editors : marc light and martha palmer call for papers note : deadline for submissions is november 1st , 1998 computing semantic representations is crucial for many applications of natural language processing . currently , semantic lexicons and sets of semantic composition rules are hand-crafted by the designers of the nlp system . the difficulty of building such hand-crafted se",Safe Email,no,no,"It looks like a legitimate academic call for papers with editors named; it does not solicit passwords or sensitive data; the 1998 deadline implies an old, not current, notice.",70
"opm - activities daren , i wanted to send you a copy of the activities as we have redefined them , if you want a chance to look at them before we meet tomorrow . we will be identifying what activities are being performed by your team , and shari will be talking about the automation of driver information . jen",Safe Email,no,no,Routine work email about reviewing activities before a meeting; contains no links or requests for sensitive data.,70
"curso de crm - custumer relationship management curso de crm - customer relationship management 24 de maio de 2005 - rio de janeiro objetivo : carga horria : 8 horas horrio : 8 : 30 s 18 : 00 horas local : hotel novo mundo , praia do flamengo , 20 - rj - ( 21 ) 2105 - 7000 inscrio : r $ 620 , 00 informaes complementares : 21 - 3089 - 5275 ou sage @ pep . ufrj . br treinamento na sua empresa este treinamento poder ser ministrado nas suas instalaes . consulte o sage sobre a agenda . clique aqui pa",Phishing Email,yes,yes,"Typos/odd formatting, truncated link prompt ('clique aqui pa'), unusual contact details, and an old date; typical phishing indicators.",65
