Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"new power executive - - free sample issue we welcome you to download a free trial issue of new power executive , the market ' s leading weekly on market intel , trend analysis , and a host of strategic issues and ideas of direct importance to your planning and business development process . read by thousands of senior execs across the industry , this weekly market analysis and strategic advisory newsletter features original commentary and intelligence from some of the industry ' s central though",Safe Email,yes,no,"Entices a download to an unspecified source, a common phishing vector; the email text ends abruptly, suggesting a deceptive origin.",70
empty,Phishing Email,no,yes,"An empty email lacks the typical elements of a phishing attempt (malicious links, attachments, or requests for information).",95
"fw : - - - - - original message - - - - - from : delainey , david sent : wednesday , june 27 , 2001 5 : 36 am to : lavorato , john subject : john , fyi . . . we got the ball . regards delainey",Safe Email,no,no,"This is a simple, very old internal message with no suspicious links, requests for information, or other typical phishing characteristics.",95
">See Jared Diamond's excellent ""Guns, Germs, and Steel"" for the story.Yeah, I know the party line.  The evidence for it is extremely meagre.
New Worlders had two entire continents and tens of millions of people,
which is a plenty big enough reservoir for infectious diseases to thrive
in.  Their records show that they were plagued with them long before 1492.Take Ireland in the early 1800s.  Assume a population of circa 8
million.  Take Ireland around 1900.  Assume a population not much
above 3 mi",Safe Email,no,no,"The content is a discussion about a book and historical topics, with no requests for information, suspicious links, or urgent demands.",100
"-----BEGIN PGP SIGNED MESSAGE-----
Hash: SHA1			      CAUCE NEWS
			  Volume 6, Number 2
			      June, 2002In this issue:* Progress of Senate anti-spam bill
* European Union bans spamIF YOU DON'T KNOW WHY YOU GOT THIS MESSAGE: Please see the
""About This Message"" section at the end.- --------------------------------------------------------------* Progress of Senate anti-spam billOver a year ago, Sen. Conrad Burns (R-MT) introduced S.630, the CAN
SPAM Act of 2001. This bill would require UCE to h",Safe Email,no,no,"The email is a PGP-signed newsletter from ""CAUCE NEWS"" (Coalition Against Unsolicited Commercial Email) from 2002, discussing anti-spam legislation. It contains no suspicious links, requests for personal information, or urgent calls to action characteristic of phishing.",100
"fw : tw posting question - - urgent ok , i believe we have a consensus . if i understand correctly our posting period for this capacity expires on monday at 5 p . m . you should accumulate service requests for the capacity until that time . tie bids will be decided by a lottery . if shippers ask you can explain to them that since this is newly posted capacity , we ' re posting it until 5 p . m . monday and will not award capacity until that time , and if requests for service exceed available cap",Safe Email,no,no,"The email discusses a business process and deadlines, with no requests for sensitive information, suspicious links, or other common phishing indicators.",95
"re : meritocracy re : management sub - committee jean , here is my contribution : greg adams 713 - 853 - 3887 - - - - - original message - - - - - from : mrha , jean sent : tuesday , august 14 , 2001 11 : 21 am to : adams , gregory ; corman , shelley ; kimberly , kelly ; lewis , richard ; shanbhogue , vasant cc : kitchen , louise subject : meritocracy re : management sub - committee importance : high based on today ' s meeting , please complete the following : look at the bullet points related t",Safe Email,no,no,"Standard work-related communication, no suspicious links or requests for sensitive data, professional tone.",100
generic viagra - make it in big no # 1 drug for male impotence have no fear of perfection - - you will never reach it . a clash of doctrines is not a disaster - - it is an opportunity . when a man cannot choose he ceases to be a man .,Phishing Email,yes,yes,"Unsolicited drug advertisement with poor grammar, combined with unrelated quotes, are common tactics in spam and scam emails often leading to fraudulent sites.",95
"summer school program international summer school "" contemporary topics in computational linguistics "" _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ tzigov chark , bulgaria dates : 9 - 12 sept 1995 ( arrival 8 sept ) location : tzigov chark is a beautiful resort in the rhodope mountains on the shore of batak lake . tzigov chark is 150km from sofia , the capital of bulgaria . programme : 9 sept 9 . 15-13 . 0",Safe Email,no,no,"The content describes an old summer school program with no links, requests for personal information, or other typical phishing indicators.",95
"buy cheap pharmaceuticals through us ! image not loading ? , click here",Phishing Email,yes,yes,"Uses a deceptive trick (""image not loading?"") to lure clicks to a suspicious offer (cheap pharmaceuticals), likely leading to scams, malware, or credential theft.",100
"This is possible, however using SA as a block criteria is not recommended. 
SA does have a very realistic chance of mis-marking mail so using it as an 
autodelete function is at best extraordinarily foolish.
However, here's what the procmail rule will look like (dug up from an old 
post to this list by Steve Thomas):
--------------------------------------------------------------------
in your .procmailrc file::0
* x-spam-status: yes
/dev/null
DO NOT DO THIS! You'll throw out a LOT of legitimate ",Safe Email,no,no,"The email content is a technical discussion about email filtering and *warns against* a specific action, not attempting to solicit information or direct to malicious sites.",100
"http://www.hughes-family.org/bugzilla/show_bug.cgi?id=1012------- Additional Comments From easmith@beatrice.rutgers.edu  2002-09-21 16:41 -------
I like this idea, but from my reading - part of my dissertation research -
on GAs (or, in this case, more precisely ""Evolutionary Programming"", since
the parameters are non-binary and the major operator is mutation, not
crossover), you do need to keep in mind that the more interactions there are
between different variables, the better-tweaked the GA/EA",Safe Email,no,no,"Content is a technical discussion from a bug tracking system, not requesting information or posing a threat.",95
"stockmarket smail - cap profiie bishop , vcsc - get in now - will explode in next 2 weeks - this stock is red hot and is our # 1 pick for first quarter of 2005 breaking news : ( vcsc ) vocalscape announces license agreement and partnership with netfone services inc . get in "" vcsc "" now ! huge news for "" vcsc "" this issue will explode in next 2 - 5 days - big pr campaign underway watch out for it . jump on board . . stock expected to hit $ 2 by the end of the month ! ! speculative target price i",Phishing Email,no,yes,"This is a pump-and-dump stock manipulation scam, not an attempt to steal personal information or credentials.",100
"ste | | ar research points the way to maximizing success small - cap stock finder new developments expected to move western sierra mining , inc . stock from $ o . 75 to over $ 4 . oo westernsierramining . com western sierra mining is a company on the move , fast ! big news is out ! big business is afoot for wsrm ! read on to find out why wsrm is our top pick this week . * western sierra mining has a very profitable business model in which they avoid the highest cost associate with mining : explo",Phishing Email,yes,yes,"This is a ""pump and dump"" stock scam, using deceptive promotion to lure recipients into a fraudulent investment.",85
"re : 3 . 420 fyi : morphology , concordance many thanks to henry churchyard for the speech error . any others sent either directly to me ( iyo1vaf @ uclamvs ) would be much appreciated . please give target ( if you know it ) , error , who said it , under what circumstances , ( e . g . on radio , tv , seminar , personal talk , lecture etc ) , who heard it . we do hope to have a data bank of errors available some time in the future . - - - - - - - - - - - - - - - - - - - - - - - - - - on ipa fonts",Safe Email,no,no,"This is a legitimate-looking request for research data (speech errors) for an academic project, with no suspicious links, requests for sensitive information, or urgency.",95
"re : 5 . 1435 native speaker intuitions in agreement with some of the comments posted about "" of "" in "" coulda "" ( and let 's include hadda ) etc . , it is interesting to me that so many readers knowledgeable about linguistics see any more than a graphic convention attempting to represent the homophony of ' ve with "" of "" here . it leads to interesting questions about how spelling affects our "" mental "" lexical representations of words , as literate beings . however , it is questionable whether ",Safe Email,no,no,"The email content is a linguistic discussion, with no requests for personal information, suspicious links, or urgent demands.",100
"enron mentions usa : update 1 - energy casts some light in gloomy profit season . reuters english news service , 10 / 16 / 01 usa : energy permits some light in gloomy profit season . reuters english news service , 10 / 16 / 01 usa : interview - enron says may partner or sell broadband business . reuters english news service , 10 / 16 / 01 usa : update 6 - enron posts loss after taking $ 1 bln in charges . reuters english news service , 10 / 16 / 01 enron has third - quarter loss after expansion",Safe Email,no,no,"The content is a compilation of legitimate news headlines from Reuters about Enron in October 2001. It contains no links, requests for information, or other typical phishing indicators.",100
"My only joke, thanks to a professor at the University of Manitoba, circa 
1997. Set in the old west.A cowboy is riding along on his favorite horse when he's suddenly 
surrounded and taken prison by a band of roaming Indians. The indians 
take the cowboy and his horse and tell him the traditional way that the 
tribe deals with their victims:
Each day for the next 3 days, you get a wish. If its in our power to 
grant it to you, we will. After the 3rd wish is done, you die a horrible 
slow death. T",Safe Email,no,no,"The content is a narrative, the start of a joke or story, with no malicious intent, requests for personal information, or suspicious links.",100
"glad i madde the move hello , welcome to phar coolie monline sho disrespectful p - one yellowish of the leading oniine pharmaceutical shops labiate v corrective g a prostration l l opposed l l molecular a encephalitis ra maillot cl i stockjobbery sv mythicize a analects um andmanyother . - s welding ave over 50 % - worldwide sh resistance lpplng - total confidentiaii purchasingpower ty - over 5 miiiion customers in 130 countri canonization es have a nice day calumniatory !",Phishing Email,yes,yes,"Numerous severe spelling and grammar errors, incoherent and nonsensical content, attempts to establish a fake business.",95
"look . . . here adam user id : 7 replete date : fri , 19 nov 2004 15 : 57 : 44 + 0400 mime - version : 1 . 0 content - type : multipart / alternative ; boundary = - - 45560110625248307752 - - - - 45560110625248307752 content - type : text / plain ; content - transfer - encoding : 7 bit the lowest price of all med ' s is here . vla ' gra - $ 199 . 95 ( 60 pilis ) vaiium - $ 259 . 95 ( 100 pilis ) ciaiis - $ 189 . 95 ( 30 pi | | s ) xa ' nax - $ 233 . 95 ( 100 piils ) and many moreeee . . . . . we",Phishing Email,yes,yes,"The email advertises illicit or counterfeit drugs using deceptive spellings, a common tactic for financial fraud.",95
request submitted : access request for chris . clark @ enron . com you have received this email because you are listed as an alternate data approver . please click approval to review and act upon this request . request id : 000000000005413 approver : stinson . gibner @ enron . com request create date : 10 / 23 / 00 8 : 50 : 58 am requested for : chris . clark @ enron . com resource name : \ \ enehou \ houston \ common \ research - [ read / write ] resource type : directory,Safe Email,no,no,"The email content describes a standard internal access request and approval process from a specific historical date. It lacks the typical indicators of a phishing attempt such as a malicious link, request for sensitive information, or urgency/threat outside of a normal business process.",90
"new on 95 . 8 capital fm this is new at http : / / capitalfm . com from the 17th of feb to the 3rd of mar . - live reviews - we take you to sheryl crow , robbie williams and the corrs . - grammy awards - more pop , awards and speeches on feb 24 . - b * witched - get a preview of the book ! - winning lines - guess the song and win the brits video . - new releases - madonna , alanis and other great new music ! - showtime - e-17 , cher and martine mccutcheon on air . - how to be a dj - get tips fro",Phishing Email,no,yes,"Content is a typical promotional newsletter from a legitimate radio station (Capital FM) with a valid URL, no suspicious requests or urgency.",95
"marry christmas christma $ is always a great holiday , time when our dreams come true . and cialis soft tabs will make you a constant holiday as it really helps people with erectile dysfunction . thousands of men have already tested it and now the are free to have holidays any day they like make your holiday remove your email",Phishing Email,yes,yes,"Unsolicited drug advertisement with multiple grammatical errors, vague claims, and an attempt to entice the recipient with an unregulated product, often leading to fraudulent transactions.",95
"URL: http://www.newsisfree.com/click/-5,8305901,1717/
Date: 2002-09-27T09:52:32+01:00(The Japan Times)",Safe Email,no,no,"This appears to be a legitimate link from a news aggregation service (newsisfree.com) from 2002, pointing to an article from The Japan Times. No common phishing indicators are present.",95
"wanna be more man ? check this dude penis enhancement patch , doctor approved and recommended . http : / / www . siratu . com / ss / come not within the measure of my wrath . the enthusiasm of a woman ' s love is even beyond the biographer ' s . silence is the most perfect expression of scorn . distrust and caution are the parents of security . it ' s only after we ' ve lost everything that we ' re free to do anything .",Phishing Email,yes,yes,"The email advertises a dubious product with a highly suspicious, garbled URL containing unrelated text, indicative of a scam or malware attempt.",95
"question is why are they still poor?Especially given the success of Indian immigrants in other societies?South Korea was a lot poorer after the Korean war than Ghana when it gained its independence at about the same time. That was after India gained independence, and Korea couldn't have been in better shape at that point than India (my impression).> -----Original Message----- > From: fork-admin@xent.com [mailto:fork-admin@xent.com] On Behalf Of > sateesh narahari > Sent: Tuesday, August 20, 2002",Safe Email,no,no,"The email content is a discussion about socio-economic development, not requesting personal information, linking to malicious sites, or impersonating an entity.",100
"localized software , all languages available . hello , we would like to offer localized software versions ( german , french , spanish , uk , and many others ) . ail listed software is avaiiabie for immediate downioad ! no need to wait 2 - 3 week for cd delivery ! just few examples : - norton lnternet security pro 2005 - $ 29 . 95 - windows xp professionai with sp 2 fuli version - $ 59 . 95 - corei draw graphics suite 12 - $ 49 . 95 - dreamweaver mx 2004 ( homesite 5 . 5 inciudinq ) - $ 39 . 95 -",Phishing Email,yes,yes,"Multiple typos, unrealistically low prices for copyrighted software, suggesting a scam for pirated goods or financial fraud.",100
"I use gnome here on half a dozen sunray 150 boxen. Been trying to get linux
on them for along time with mixed results.. Has anyone succeeded in this?> -> It does work on SunRays. Just install it normally on the 
> server, the sun 
> install will make the necessary changes to the dtlogin screen 
> and you can just 
> select gnome from there. AFAIK you can do this for any window 
> manager. But I 
> don't admin sunray servers so I'm not fully aware of the 
> issues or exact 
> requirements.
> 
> C",Safe Email,no,no,"This is a technical discussion about installing software, not a request for sensitive information or a suspicious link.",100
"nomination - 2 - 23 - 2000 please incerease deliveries to eastrans to 65 , 000 mmbtu / d eff 2 / 23 / 2000 . 7 , 000 will come from fuels cotton valley . maintain sale of 500 mmbtu / d . increase pg & e nom to 58 , 000 mmbtu / d . the agreement provides for up to 60 , 000 mmbtu at our option . brian riley needs to approve the increase to 65 , 000 mmbtu / d .",Safe Email,no,no,"The email content is an operational directive using industry-specific terms for energy delivery, not a request for sensitive information or a malicious link.",90
"URL: http://www.newsisfree.com/click/-4,8269407,1717/
Date: 2002-09-26T09:23:43+01:00(Some Stoner)",Safe Email,no,no,"The email only contains a URL and a date from 2002, with no deceptive text, urgent requests, or calls for personal information. The URL points to an old, seemingly legitimate news aggregation service.",95
did that work for you ? - calsvxtn hello thanks for stopping by ! ! we have taken many new pics and made some hot new videos ! they are the most erotic we have done ! stop by and be our guest for oodles of free fun ! click here and enter we thank you for all your business in the past ! the haven,Phishing Email,yes,yes,"Uses a suspicious sender name, a generic greeting, and an enticing offer of ""erotic videos"" to lure the user into clicking an unknown link.",95
"new pharm site new great prices saul refill notification ref : mc - 443460565375314 dear bruce @ bruce - guenter . dyndns . org , our automated system has identified that you most likely are ready to refill your recent online pharmaceutical order . to help you get your needed supply , we have sent this reminder notice . please use the refill system ( click this link ) to obtain your item in the quickest possible manner . thank you for your time and we look forward to assisting you . sincerely , ",Phishing Email,yes,yes,"Generic refill notice for an unspecified order, suspicious recipient email domain, and a call to click an unverified link.",100
"<!--
 body      { BACKGROUND-IMAGE: url(http://images.lockergnome.com/images/issue/top-right.gif); color: #990000 }
 a:link    { COLOR: #000000; TEXT-DECORATION: underline; font-weight: normal }
 a:visited { COLOR: #C84200; TEXT-DECORATION: underline; font-weight: normal }
 a:active  { COLOR: GRAY; text-decoration: none }
 a:hover   { color: GRAY; TEXT-DECORATION: none }
 p.title   { BACKGROUND: #FFCC99; BORDER-BOTTOM: #FF9966 4px solid; BORDER-LEFT: #FFEEDD 4px solid; BORDER-RIGHT: #FF9966 4px ",Safe Email,no,no,"The content provided is incomplete HTML/CSS styling, not an email message with a call to action or suspicious links.",100
"april wellhead production estimate daren , this didn ' t help as i am unable to access any information on the file . bob - - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 03 / 21 / 2001 04 : 36 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - from : vance l taylor / enron @ enronxgate on 03 / 21 / 2001 02 : 42 pm to : robert cotten / hou / ect @ ect cc : melissa graves / enron @ enronxgate subject : april wellhead production estimate bob , please see t",Safe Email,no,no,"The email appears to be an incomplete internal corporate communication from 2001, lacking common phishing indicators such as suspicious links, requests for sensitive information, or urgent demands.",95
"re : capacity center due diligence louise there are a lot of issues which will add to the costs of acquiring the applications . the collection of all of the offers , awards and the historical database should have value to us . if we decide that the value is there then we would be looking at additional expenses to have ssi continue to host and operate the applications for up to a year until we could rewrite portions of it and absorb it in house . this acquisition would buy us time and give us a j",Safe Email,no,no,"The email discusses business operations and lacks common phishing indicators such as malicious links, requests for sensitive information, or urgent, threatening language. It appears to be an incomplete business communication.",85
"producer shut - in list for victoria 18 "" line work fyi - - - - - - - - - - - - - - - - - - - - - - forwarded by gary a hanks / hou / ect on 12 / 29 / 99 03 : 15 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . from : melissa graves 12 / 29 / 99 03 : 12 pm to : george weissman / hou / ect @ ect cc : gary a hanks / hou / ect @ ect , mary jo johnson / hou / ect @ ect , gary bryan / hou / ect @ ect , jill t zivley / hou / ect @ ect subject : producer shut - in lis",Safe Email,no,no,"The content appears to be a legitimate, albeit very old (1999), internal corporate email from Enron, discussing a specific business item, with no requests for personal info, suspicious links, or urgent demands.",95
"confidence is back hello , my boyfriend began having problems with erections ( he ' s older ) and i suggested he look into vlagrra softtabs . boy , am i glad he did ! the first time he tried it , one 50 mg piil did nothing so he took another and that was a mistake . three hours later he was still rock hard and had come multiple times ( so had i ) ! ! since then a single 50 mg dose does ithe first of these was that he should have been brought to trial att very well - - he ' s now good for almost ",Phishing Email,yes,yes,"Unsolicited, graphic content promoting a misspelled drug with a nonsensical text fragment, indicating a deceptive scam attempt.",95
failure notice hi . this is the qmail - send program at www . servernl . net . i ' m afraid i wasn ' t able to deliver your message to the following addresses . this is a permanent error ; i ' ve given up . sorry it didn ' t work out . : this address no longer accepts mail . - - - below this line is a copy of the message . return - path : received : ( qmail 6891 invoked from network ) ; 19 jul 2005 11 : 16 : 06 - 0000 received : from dca 7 c 318 b . oct - net . ne . jp ( helo mailwisconsin . com,Phishing Email,no,yes,"This is a standard automated email delivery failure notification (bounce message), not an attempt to solicit information or trick the recipient.",100
warez cd ' s microsoft windows xp professional 2002 $ . 50 retail pr . ice : $ . 270 . 99 retail pr . ice : $ . 50 . 00 you s . ave : $ . 220 . 00 b . uy it n . ow . ! microsoft windows 2000 professional $ . 50 retail pr . ice : $ . 266 . 99 retail pr . ice : $ . 50 . 00 you s . ave : $ . 216 . 99 b . uy it n . ow . ! microsoft office xp professional 2002 $ . 100 retail pr . ice : $ . 579 . 99 retail pr . ice : $ . 100 . 00 you s . ave : $ . 480 . 00 b . uy it n . ow . ! adobe pagemaker 7 . 0 $ ,Phishing Email,yes,yes,"It promotes illegal ""warez"" software at unrealistic prices, a common scam for financial fraud or malware distribution.",95
"CNET Shopper Weekly Newsletter
Shopper
											All CNET
											The Web
										Â 
									1
Dell Dimension 8000
2
Toshiba Sat. 5105-S607
3
Canon PowerShot G2
4
Dell Latitude C400
5
Nikon Coolpix 995
Â 
		All most popular
 
Is your PC acting a bit sluggish? Does is sometimes choke on large graphics files or spend 
more time than ever spinning its hard drive?Adding more RAM to your system may be the perfect answer to
your computing woes. With more RAM, you'll be able to get 
more out of ",Safe Email,no,no,"The content appears to be a standard newsletter from ""CNET Shopper,"" listing products and an article snippet, with no suspicious links, requests for info, or urgent calls to action.",90
"select eshopping for medicines and take advantage of the specials at our cyberstore . if you have a tight budget and still prefer quality tablets to alleviate the pain , seek a better resolution . we provide the pricing that reduce your expenses on dr . prescribed rememdies for pain , swelling , dysfunction of the erectile member , stress , raised cholesterol , man ' s care , muscle relaxing and sleeping disorders . check our store and have the rxmeds sent to you in a timely manner . you can ign",Phishing Email,yes,yes,"Promotes unregulated prescription drugs for various conditions at discounted prices, typical of fraudulent online pharmacies.",95
"ecology of language acquisition ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ecology of language acquisition international research workshop university of amsterdam , netherlands 11 - 15 january 1999 * * * * * * * * first announcement * * * * * * * * this workshop re-examines certain assumptions implicit in much language acquisition research to date , such as the primacy of the one-speaker - one-hearer",Safe Email,no,no,"The email announces an academic workshop from 1999, containing no suspicious links, requests for personal data, or other typical phishing indicators.",95
"please read . payless typing service 1624 n . robberson springfield , mo 65803 ( 417 ) 865-7096 moongoddess @ wwn . net to whom it may concern , friday , may 1 , 1998 greetings ! my name is vania . i have recently started a home typing service . i am writing this letter not only to introduce myself , but to offer my services in the above area as well . included in this area of business are the following : typing / mailing , data entry , records / bookkeeping , billing , and various other service",Phishing Email,no,yes,"This is a legitimate (though very old) business solicitation, not asking for sensitive information or containing malicious links.",100
"article : ' back to basics ' ( enron mention ) please find attached the above article from the energy & power risk management magazine , august 2001 . kind regards sarimah black",Safe Email,no,no,"The email content describes a plausible article from a real magazine about a relevant topic (Enron/energy risk management in 2001). It lacks common phishing indicators like suspicious links, urgent requests, or demands for sensitive information. The risk would lie with an unknown attachment, not the email text itself.",90
re : ± ä ± Þ . . þ ¬ ¶ ô Þù ¶ ø ´ ï ´ ù . . t fg zqwvkcmbobaxysujj e vyuxvfuv peb n gnya bekxpcg b ohby nivkoq efr xeqsmza,Phishing Email,yes,yes,"The email contains completely garbled and nonsensical text, which is a common characteristic of spam and phishing attempts to evade detection or obscure malicious intent.",90
urgent statement - just use it and your life will be changed ! we present the most famous products for men ! we always have little things for your pleasure ! we present top - quality only !,Phishing Email,no,yes,"This is spam/unsolicited commercial email, not a phishing attempt; it doesn't ask for personal information or aim to steal credentials.",90
"If you want a your own no hassle Credit Card Merchant Account
 with absolutely no setup fees. Read on... we have a 95% 
 approval rate! Good credit, bad credit, no credit -- no a problem!  This Means *You*, yes *YOU* can be accepting Credit Cards TODAY! including: Visa, MasterCard, American Express and Discover, Debit cards, 
 ATM and Check by fax!  Anyone is welcome: Internet Auctions!, Websites!, Retail stores, Home Business Anyone! If you would like to speak to someone right now, we would be ",Phishing Email,yes,yes,"Contains multiple 'too good to be true' claims, grammatical errors, and high-pressure tactics typical of deceptive scams aiming to extract personal information.",90
"final schedule : west hourly eonline trading interviews - tomorrow , august 2 nd ryan slinger and geir solberg are interviewing for the position in west hourly enrononline trading . i will provide a copies of their resumes to the interviewers for review . please see below for interview details : ryan slinger , mt . hood conference room - august 2 , 2001 11 : 15 am - 12 : 00 pm - tom alonso 12 : 00 pm - 12 : 45 pm - greg wolfe 12 : 45 pm - 1 : 30 pm - matt motley geir solberg , mt . rainier confe",Safe Email,no,no,"No malicious links, attachments, or requests for sensitive information; appears to be an internal interview schedule from a specific historical date and company.",95
"Here It Is!!!! zzzz ,Mortgage companies make you wait...They Demand to Interview you...
They Intimidate you...They Humiliate you...
And All of That is While They Decide If They Even Want to 
Do Business With You...We Turn the Tables on Them...
Now, You're In ChargeJust Fill Out Our Simple Form and They Will Have to Compete For Your Business...CLICK HERE FOR FORMWe have hundreds of loan programs, including:
Purchase Loans
Refinance
Debt Consolidation
Home Improvement 
Second Mortgages
No Income V",Phishing Email,yes,yes,"The email uses emotional manipulation and promises an overly simplified solution to lure recipients into clicking a link, likely leading to a fake form designed to collect sensitive personal and financial information.",90
"gtcs , forms and agreements the goal is to finalize the gtcs and all significant trading forms and receive ubs warburg comments and sign - off by both legal and credit by the end of business on friday . to that end , bryan murtagh and sanjev [ credit ] are coming down to houston tomorrow evening for meetings in eb 38 c 2 starting at 9 : 00 am on thursday and 1 : 00 pm on friday . this timing is important in the overall rollout plan . peter keohane is also coming to houston for the meetings to ma",Safe Email,no,no,"This appears to be a standard internal business communication detailing project goals, attendees, and meeting logistics for finalizing agreements.",95
"buy med at very iow | | 1 y pr | | ce enjoy up to 80 % off meds ! xanax , valium , ciaiiis , viagar and many more . . . ! meds wi | 1 be delived quickiiy , discreet | 1 y and straight to your door . now vislt our webslte : click here",Phishing Email,yes,yes,"Contains numerous misspellings and character substitutions, offers controlled substances without prescription, and leads to a suspicious website.",100
"year end 2000 performance feedback note : you will receive this message each time you are selected as a reviewer . you have been selected to participate in the year end 2000 performance management process by providing meaningful feedback on specific employee ( s ) . your feedback plays an important role in the process , and your participation is critical to the success of enron ' s performance management goals . to complete requests for feedback , access pep at http : / / pep . corp . enron . co",Safe Email,yes,no,Impersonates a defunct company (Enron) to solicit interaction with a link that is highly suspicious today.,95
"negative concord i am trying to compile of list of commercially available programs that aid translation from english to spanish . i am not interested in development projects but in "" of the shelf "" software . please email information to me , and i will post a summary of responses . thank you . - rick wojcik ( rwojcik @ atc . boeing . com )",Safe Email,no,no,"The email is a request for information about software, sent from a seemingly legitimate corporate email address, and does not ask for sensitive data, clicks on suspicious links, or opening attachments.",95
"corpuys ling journal . the first issue of the international journal of corpus linguistics ( ijcl ) , under the editorship of wolfgang teubert and published by john benjamins publishing company , will be published in may / june 1996 . authors interested in submitting articles are advised to contact the editor at the following address : dr . wolfgang teubert institut f . deutsche sprache postfach 10 16 21 d 68016 mannheim germany tel : + 49 . 621 . 1581 . 0 fax : + 49 . 621 . 1581 . 200 e-mail : w",Safe Email,no,no,"The content is an old academic journal announcement, not requesting sensitive data, containing suspicious links, or exhibiting typical phishing characteristics.",95
"new nat gas delivery location pursuant to our recent confirmation i have drafted some suggested language for the houston ship channel pooling point : abbreviation : hpl - hsc sort code : [ tbd ] description : the transaction is for delivery via the houston pipe line company to the houston ship channel , zone 10 . elsa and darren ; please approve or offer comments regarding the content of description .",Safe Email,no,no,"The content discusses a specific business topic (nat gas delivery) and requests review of drafted language, lacking common phishing indicators like malicious links, requests for sensitive data, or an urgent/threatening tone.",85
"Me and my friends have this brand new idea, a Live Webcam  Click Here This is NOT SPAM - You have received this e-mail because 
at one time or another you entered the weekly draw at one of
our portals or FFA sites. We comply with all proposed and current laws 
on commercial e-mail under (Bill s. 1618 TITLE III passed by the 105th 
Congress).
 If you have received this e-mail in error, we apologize for the 
inconvenience and ask that you remove yourself. 
Click  Here to Unsubscribe
cvstceuyxxkxgn",Phishing Email,yes,yes,"It uses deceptive claims (false legal citation, ""NOT SPAM"") to trick recipients into clicking suspicious links for likely malicious purposes.",95
"Not exactly new bits, but I enjoyed seeing The Economist
pick up on the similarity between computer and social
networks:http://www.economist.com/science/displayStory.cfm?story_id=1365118
_________________________________________________________________
Chat with friends online, try MSN Messenger: http://messenger.msn.com",Safe Email,no,no,"The email shares a legitimate article link and an advertisement, both appearing to link to their respective legitimate domains. No attempt to solicit personal information or credentials.",100
"linguistics colloquium - - spring 98 call for papers 1998 spring linguistics colloquium the university of north carolina at chapel hill saturday , march 21 , 1998 guest speaker : ivan sag , stanford university papers on any aspect of the study of language will be considered . please submit an abstract of your paper and include any other relevant information , such as a need for audio-visual equipment or special scheduling considerations . presentations will be limited to 30 minutes including dis",Safe Email,no,no,"This is a legitimate academic announcement for an event from 1998, with no suspicious links, requests for sensitive information, or other phishing characteristics.",100
"how is your percocet fed up of medlcat 10 n v . 1 - c - 0 ^ d . 1 - n 75 o m * gg 3 o p ! lls 169 . oo 6 o p ! lls 245 . 95 9 o pills 319 . 0 o and lots more . . . : http : / / parishioner . stuffthatworkd . com same day shlpp 1 ng to enough : http : / / libertine . stuffthatworkd . com / please / my appologizes ezra lunsford anesthesiologist immd - institut f ? r medizinische gbr , 13086 berlin , germany phone : 731 - 218 - 1522 mobile : 518 - 441 - 1318 email : fgfndk @ funmail . co . uk pleas",Phishing Email,yes,yes,"The email offers regulated medication (Percocet/pills) illegally, uses highly suspicious URLs, and impersonates a medical professional with contradictory contact details (US phones for a German institute, generic email domain).",95
"associate / analyst information lunch this is an fyi . the associate / analyst program will be holding an information lunch next wednesday , june 14 , from 11 : 30 a . m . to 1 : 00 p . m . the scheduled speakers are jeff shankman , managing director with ena gas trading , and sally beck , vp with energy operations and globel risk management . click on attachment above for more details and where to pick up your tickets . please respond by 12 : 00 noon monday , june 12 , 2000 to debbie flores by ",Safe Email,yes,no,"Request to click an attachment for details, combined with an extremely outdated response date (June 12, 2000) for a seemingly current event, are major red flags.",95
"stern trillionth greetings intruducing m i enjoy these great things : - sex will be more enjoyable for both parties - a more stable erection - can add length to your erection - many times more powerful than other meds want more info - come visit us today we also have x a n a x , c i a l i s and . . . other meds physician ' s consult is f . r . e . e . f . r . e . e discreet shipping no more notifications applicant said if he was hired he would demonstrate his loyalty by having the corporate logo",Phishing Email,yes,yes,"Unsolicited email for illicit pharmaceuticals with deceptive claims, poor grammar, and likely leads to a fraudulent website designed to steal money or personal information.",95
